promptKey,temperature,timesteps,rewards,hitActions,stickActions,randomActions,DateTime
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:51:38.649081
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:51:44.130177
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:51:45.387352
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:51:47.654481
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:51:47.967197
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:51:49.101038
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:51:55.112139
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:51:58.011704
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:52:01.170229
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:02.482403
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:52:05.907284
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:52:07.796648
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:52:09.698358
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:12.460795
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:52:14.597564
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:52:18.238052
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:24.119330
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:26.619390
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:52:29.703470
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:30.934070
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:32.110834
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:33.648942
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:52:35.131723
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:52:39.315074
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:52:42.698329
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:52:48.262508
one_shot_prompt,0.7,2,0.0,1,1,0,2024-04-17 10:52:52.222727
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:52:57.736658
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:53:02.367258
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:53:04.912645
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:53:06.076973
one_shot_prompt,0.7,4,-1.0,3,1,0,2024-04-17 10:53:18.019321
one_shot_prompt,0.7,2,-1.0,1,1,0,2024-04-17 10:53:21.665226
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:53:23.977617
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:53:28.468013
one_shot_prompt,0.7,3,-1.0,2,1,0,2024-04-17 10:53:34.492279
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:53:35.947363
one_shot_prompt,0.7,3,1.0,2,1,0,2024-04-17 10:53:44.311719
one_shot_prompt,0.7,3,-1.0,2,1,0,2024-04-17 10:53:46.044165
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:53:50.980394
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:53:53.132060
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:53:56.845633
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:53:59.246844
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:54:07.490611
one_shot_prompt,1,4,-1.0,4,0,0,2024-04-17 10:54:19.186735
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:54:23.196137
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:54:27.396989
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:54:31.490670
one_shot_prompt,1,3,1.0,2,1,0,2024-04-17 10:54:36.847302
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:54:39.743054
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:54:43.379340
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:54:46.641429
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:54:50.026417
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:54:53.820083
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:54:56.676222
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:54:58.110142
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:54:59.620716
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:55:02.831528
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:55:06.482232
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:55:07.203097
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:13.050281
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:55:17.482323
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:55:19.156032
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:21.077026
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:24.444039
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:55:28.116147
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:55:33.108239
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:55:36.488996
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:39.765217
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:41.731012
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:43.050425
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:55:46.042916
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:49.048039
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:55:53.959783
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:55:56.306359
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:57.441840
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:55:59.613482
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:56:01.529340
one_shot_prompt,1,3,1.0,2,1,0,2024-04-17 10:56:11.501623
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:56:15.940363
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:56:20.546895
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:56:22.971220
one_shot_prompt,1,4,1.0,3,1,0,2024-04-17 10:56:31.120203
one_shot_prompt,1,2,0.0,1,1,0,2024-04-17 10:56:34.322857
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:56:42.515005
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:56:43.636716
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:56:45.293460
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:56:46.377171
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:56:48.629299
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:56:51.660263
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:56:54.453431
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:56:54.758813
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:56:56.793342
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:02.923390
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:57:04.174628
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:04.804136
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:07.945284
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:57:12.820109
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:57:13.987798
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:57:20.050311
one_shot_prompt,1,4,-1.0,4,0,0,2024-04-17 10:57:28.422680
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:57:33.196827
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:37.246995
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:57:37.653032
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:57:40.261288
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:57:43.226604
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:47.061639
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:48.375458
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:57:53.878404
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:57:58.331348
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:58:00.367367
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:58:06.421859
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:58:08.300172
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-17 10:58:14.649950
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:58:17.435382
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:58:22.715474
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:58:26.159258
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:58:28.615142
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:58:31.108537
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:58:33.816884
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:58:36.937606
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:58:38.685293
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:58:41.035482
one_shot_prompt,1,3,-1.0,2,1,0,2024-04-17 10:58:50.764813
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:58:51.068625
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:58:54.556230
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:58:57.930868
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:59:00.914274
one_shot_prompt,1,4,1.0,3,1,0,2024-04-17 10:59:07.150233
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:59:09.962149
one_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:59:12.537775
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-17 10:59:15.594966
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:59:19.627460
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:59:24.312338
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:59:24.617610
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:59:26.959015
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:59:30.551792
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:59:30.860518
one_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:59:37.792884
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-17 10:59:48.115766
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:59:50.185612
few_shot_prompt,0.1,4,-1.0,4,0,0,2024-04-17 10:59:58.630926
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:00:01.720904
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:00:08.851544
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:00:13.918331
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:15.157160
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:17.084673
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:00:22.478829
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:23.518273
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:00:26.046010
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:00:28.554644
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:00:39.023362
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:40.077552
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:00:42.281327
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:43.371902
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:00:48.182255
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:00:51.286230
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:52.330634
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:00:53.396986
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:00:57.633390
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:01:01.142131
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:01:03.231177
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:01:06.393013
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:01:07.442669
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:01:10.657284
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:01:13.319986
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:01:18.079808
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:01:24.471018
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:01:27.718013
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:01:29.878110
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:01:32.190205
few_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 11:01:37.173263
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:01:40.286142
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 11:01:40.604508
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:01:48.753335
few_shot_prompt,0.1,3,-1.0,2,1,0,2024-04-17 11:01:53.882387
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:01:56.352217
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 11:01:56.658261
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:01:58.777282
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:02:01.539238
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:02:05.003849
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:02:05.319935
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:02:09.000398
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:02:13.050793
few_shot_prompt,0.1,3,-1.0,2,1,0,2024-04-17 11:02:21.266239
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:02:28.757429
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:02:35.306883
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:02:43.666372
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 11:02:45.179269
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:02:50.286711
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:02:57.872335
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:02:58.969967
few_shot_prompt,0.1,2,0.0,1,1,0,2024-04-17 11:03:02.309449
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:03:04.568334
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 11:03:04.883640
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:03:14.210583
few_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 11:03:18.279724
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:03:22.249813
few_shot_prompt,0.1,4,1.0,3,1,0,2024-04-17 11:03:30.090596
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:03:34.613179
few_shot_prompt,0.1,3,-1.0,2,1,0,2024-04-17 11:03:39.545472
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:03:47.678119
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:03:52.367605
few_shot_prompt,0.1,2,0.0,1,1,0,2024-04-17 11:03:56.202835
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:00.468970
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:03.616851
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:08.002909
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:10.432951
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:11.527690
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:16.683055
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:18.827750
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:04:21.554697
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:04:27.715834
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:28.792537
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:32.901560
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:38.015207
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:43.950519
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:47.683332
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:48.945945
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:50.053797
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:51.350921
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:04:53.961812
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 11:04:56.853052
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:04:59.000261
few_shot_prompt,0.1,3,1.0,2,1,0,2024-04-17 11:05:06.725364
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:05:09.560807
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 11:05:11.698661
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:05:16.391604
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:05:24.565747
few_shot_prompt,0.1,4,-1.0,4,0,0,2024-04-17 11:05:31.595119
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:05:37.114781
few_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 11:05:41.349350
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:05:46.831586
few_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 11:05:51.199531
few_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 11:05:55.687335
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 11:06:01.073975
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 11:06:06.253216
few_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 11:06:13.134358
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:06:16.480811
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 11:06:20.695483
few_shot_prompt,0.4,2,0.0,1,1,0,2024-04-17 11:06:26.428727
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:28.847771
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:30.483470
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:33.607083
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:35.007689
few_shot_prompt,0.4,3,-1.0,2,1,0,2024-04-17 11:06:41.485022
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:42.592020
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:43.680154
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:06:47.232319
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:06:52.174109
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:53.312102
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:55.018361
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:06:57.071943
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:06:59.264680
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:07:05.799079
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:07:08.203049
few_shot_prompt,0.4,1,0.0,0,1,0,2024-04-17 11:07:10.639983
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:07:10.953456
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:07:13.000736
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 11:07:16.395914
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:17.756283
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:20.773502
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:24.266071
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 11:07:25.567224
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:07:31.655456
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:34.298607
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:37.527912
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 11:07:39.972218
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:07:45.518191
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:51.063676
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:07:52.142600
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:07:54.374186
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:07:56.766396
few_shot_prompt,0.4,3,1.0,2,1,0,2024-04-17 11:07:59.303576
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:08:02.305776
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:08:08.702422
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:09.788007
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:08:13.144226
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 11:08:13.460691
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:08:15.684608
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:08:20.132526
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:08:24.872406
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:25.986757
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:28.285438
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:29.463730
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:08:33.274715
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:08:36.186411
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:37.692569
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:40.373028
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:08:44.602827
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:08:49.315567
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:51.031534
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:08:55.618984
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:08:56.965644
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:09:02.550834
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:09:06.235662
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:09:11.799337
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:09:17.467711
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:09:20.861627
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:09:25.895313
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:09:27.459060
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:09:33.253993
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:09:38.942438
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:09:40.323736
few_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-17 11:09:45.673025
few_shot_prompt,0.4,4,1.0,3,1,0,2024-04-17 11:09:57.874483
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 11:10:00.605008
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 11:10:02.975191
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:10:05.222265
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:10:11.490177
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:10:15.496729
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:10:19.133146
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:10:21.848190
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:10:23.805172
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:10:24.548104
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 11:10:26.568476
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:10:30.091242
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:10:31.807950
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:10:33.319832
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:10:37.730121
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:10:38.860562
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:10:42.744985
few_shot_prompt,0.4,3,1.0,2,1,0,2024-04-17 11:10:46.914584
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:10:52.122914
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:10:58.458769
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:11:02.495694
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:11:08.040581
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:11:13.153657
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 11:11:14.993286
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:11:20.460896
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 11:11:22.520386
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 11:11:29.667639
few_shot_prompt,0.4,2,0.0,1,1,0,2024-04-17 11:11:35.371167
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 11:11:40.396057
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:11:45.790017
few_shot_prompt,0.4,2,0.0,1,1,0,2024-04-17 11:11:54.905945
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:12:00.240775
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 11:12:04.378114
