promptKey,temperature,timesteps,rewards,hitActions,standActions,randomActions,DateTime
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:43.420728
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:43.552144
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-25 18:25:46.391784
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:46.525379
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:25:46.591601
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:48.460492
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:25:48.526973
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:48.659361
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:50.819282
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-25 18:25:53.350863
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:53.481375
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:25:53.547243
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:25:53.613817
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:25:56.182152
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-25 18:25:58.695053
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-25 18:25:58.776547
one_shot_prompt,0.7,4,-1.0,4,0,0,2024-04-25 18:26:01.824145
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-25 18:26:03.941673
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:26:04.006400
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:26:04.071473
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-25 18:26:04.203800
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-25 18:26:04.269463
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:04.404496
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:26:04.470302
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:04.605407
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:04.738218
one_shot_prompt,0.7,4,1.0,3,1,0,2024-04-25 18:26:05.002141
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:26:06.818835
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-25 18:26:06.883798
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-25 18:26:09.406379
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:11.672672
one_shot_prompt,0.7,4,-1.0,4,0,0,2024-04-25 18:26:11.937654
one_shot_prompt,0.7,4,-1.0,4,0,0,2024-04-25 18:26:14.509529
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:14.639540
one_shot_prompt,0.7,3,-1.0,2,1,0,2024-04-25 18:26:16.335460
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:16.468904
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-25 18:26:16.668035
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:19.119645
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-25 18:26:19.314093
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-25 18:26:19.513495
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:21.217520
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-25 18:26:21.348640
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-25 18:26:25.970952
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-25 18:26:26.168361
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:26:28.840166
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:28.970940
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:26:29.181173
one_shot_prompt,1,3,1.0,2,1,0,2024-04-25 18:26:29.400989
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:29.466546
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:29.532483
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:29.599547
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:29.665484
one_shot_prompt,1,3,1.0,2,1,0,2024-04-25 18:26:32.618050
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:32.749364
one_shot_prompt,1,1,1.0,0,1,0,2024-04-25 18:26:32.815262
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:32.950185
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-25 18:26:36.092263
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:36.158177
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:26:38.697640
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:38.827521
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:38.892868
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:38.958926
one_shot_prompt,1,3,1.0,2,1,0,2024-04-25 18:26:41.834759
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:41.901007
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:41.966225
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:42.031142
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:26:42.229068
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:44.676114
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:44.807225
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:44.940167
one_shot_prompt,1,1,1.0,0,1,0,2024-04-25 18:26:47.700523
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:47.831308
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:26:47.896553
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:50.114849
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:50.245970
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:26:50.312478
one_shot_prompt,1,1,1.0,0,1,0,2024-04-25 18:26:53.026490
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:53.157831
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:26:55.779434
one_shot_prompt,1,3,1.0,2,1,0,2024-04-25 18:26:59.115880
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:59.198824
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:26:59.271368
one_shot_prompt,1,3,-1.0,2,1,0,2024-04-25 18:26:59.469364
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:02.342604
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:04.795984
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:04.925463
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:04.994771
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:05.124729
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:05.318247
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:05.450818
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:27:05.516014
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:07.289414
one_shot_prompt,1,1,1.0,0,1,0,2024-04-25 18:27:07.355368
one_shot_prompt,1,4,1.0,3,1,0,2024-04-25 18:27:10.338022
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:10.404135
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:10.546068
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:10.755056
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:10.951702
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:27:11.019655
one_shot_prompt,1,4,-1.0,4,0,0,2024-04-25 18:27:12.869632
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:27:12.935859
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-25 18:27:13.066156
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:14.785565
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-25 18:27:14.915641
one_shot_prompt,1,5,1.0,4,1,0,2024-04-25 18:27:18.306859
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:19.995815
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:20.062865
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:27:20.129225
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:20.196785
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:20.262895
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:20.328076
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:22.001950
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:23.890930
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:23.956046
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:24.085081
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:24.151180
one_shot_prompt,1,3,-1.0,2,1,0,2024-04-25 18:27:24.345404
one_shot_prompt,1,1,1.0,0,1,0,2024-04-25 18:27:24.413057
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:24.478016
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:24.608368
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:27.198919
one_shot_prompt,1,1,-1.0,0,1,0,2024-04-25 18:27:27.263685
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:27.395850
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:29.915127
one_shot_prompt,1,2,1.0,1,1,0,2024-04-25 18:27:30.045278
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:30.110914
one_shot_prompt,1,4,-1.0,4,0,0,2024-04-25 18:27:30.371113
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:30.503996
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:32.338053
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:35.290778
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:35.488697
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:35.620337
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:37.370371
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:37.436683
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:37.566983
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:37.697929
one_shot_prompt,1,2,-1.0,1,1,0,2024-04-25 18:27:40.656520
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:40.873565
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:41.004539
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:41.138385
one_shot_prompt,1,2,-1.0,2,0,0,2024-04-25 18:27:43.569514
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:46.398956
one_shot_prompt,1,1,-1.0,1,0,0,2024-04-25 18:27:46.467048
one_shot_prompt,1,3,-1.0,3,0,0,2024-04-25 18:27:46.667438
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:46.748357
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:46.815047
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:46.946834
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:47.078202
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:27:50.161202
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:50.227720
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:50.299897
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:50.431965
few_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-25 18:27:52.071382
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:27:52.273557
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:52.407398
few_shot_prompt,0.1,5,-1.0,5,0,0,2024-04-25 18:27:52.739496
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:52.805394
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:27:53.003195
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:27:53.199852
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:53.335259
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:53.401211
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:53.533281
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:27:53.602111
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:56.766266
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:56.898829
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:27:59.909493
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:00.106986
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:00.240900
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:00.375514
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:00.509969
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:00.642387
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:00.708547
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:00.775591
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:00.907212
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:00.972770
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:01.105794
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:04.098259
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:04.229614
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:04.436559
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:04.604178
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:04.678710
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:04.744303
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:07.736005
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:07.801882
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:07.867879
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:07.933604
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:08.001050
few_shot_prompt,0.1,4,-1.0,4,0,0,2024-04-25 18:28:08.265129
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:08.333334
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:08.400398
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:08.604503
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:08.738639
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:08.871265
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:09.005333
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:09.139130
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:09.274310
few_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-25 18:28:10.984083
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:11.050380
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:11.116207
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:11.181797
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:11.251651
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:11.404219
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:11.538520
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:11.606153
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:14.616488
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:14.749116
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:17.756873
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:17.822358
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:17.955203
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:18.154286
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:18.222587
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:18.421621
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:18.487650
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:18.553684
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:20.983407
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:21.050273
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:21.117466
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:21.252301
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:21.318619
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:24.052408
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:24.251173
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:24.386632
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:24.518703
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:24.716665
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:24.782982
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:24.855015
few_shot_prompt,0.1,4,1.0,3,1,0,2024-04-25 18:28:27.893082
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:28.028179
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:29.801610
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:30.004067
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:30.139073
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:30.341273
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:30.473738
few_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-25 18:28:33.560623
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:33.693767
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:36.701326
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:36.767955
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:36.834293
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:36.900745
few_shot_prompt,0.1,4,-1.0,4,0,0,2024-04-25 18:28:37.166978
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:37.235602
few_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-25 18:28:37.302370
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:37.435936
few_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-25 18:28:37.568558
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:37.641283
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-25 18:28:39.277947
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:39.350948
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:39.417529
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:28:39.617687
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:39.749240
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:39.816107
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:39.883289
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:39.949271
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:40.015338
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:40.147897
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:40.221187
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:40.288167
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:42.258041
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:45.276456
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:45.350350
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:45.426286
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:47.210460
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:47.341775
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:47.480234
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:28:47.678022
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:47.745981
few_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-25 18:28:50.713105
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:50.844464
few_shot_prompt,0.4,2,1.0,1,1,0,2024-04-25 18:28:53.718703
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:53.785018
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:28:53.983410
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:54.115710
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:54.249263
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:28:54.452739
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:28:54.519285
few_shot_prompt,0.4,7,-1.0,7,0,0,2024-04-25 18:28:57.860970
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:57.992131
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:58.124604
few_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-25 18:28:58.392674
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:28:58.526179
few_shot_prompt,0.4,3,1.0,2,1,0,2024-04-25 18:29:01.517793
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:01.584436
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:01.721117
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:04.806709
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:05.004721
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:05.072433
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:06.959412
few_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-25 18:29:08.650063
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:08.846549
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:08.918504
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:08.984417
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:12.080949
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:12.148583
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:12.280359
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:12.419159
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:12.503588
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:12.656282
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:12.788563
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:12.854934
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:13.059878
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:13.192214
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:13.258613
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:13.327632
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:13.538306
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:13.671095
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:13.737477
few_shot_prompt,0.4,3,1.0,2,1,0,2024-04-25 18:29:16.675482
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:16.808135
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:16.875100
few_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-25 18:29:20.006213
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:20.138588
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:20.206414
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:20.343469
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:20.477655
few_shot_prompt,0.4,1,1.0,0,1,0,2024-04-25 18:29:22.109959
few_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-25 18:29:22.374821
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:22.440798
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:22.506360
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:22.590378
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:22.835823
few_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-25 18:29:24.473301
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:24.605266
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:24.739945
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:24.806015
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:24.872210
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:25.004144
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:25.070075
few_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-25 18:29:27.860545
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:27.926498
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:28.058541
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:28.257660
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:28.325140
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:28.392706
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:28.526842
few_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-25 18:29:28.726871
few_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-25 18:29:28.859649
few_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-25 18:29:28.927281
